student_id,first_name,last_name,email,gender,major,university
43779318,Raina,Edmund,raina.edmund@gmail.com,Male,finance,Australian National University
19782202,Emma,Heidt,emma.heidt@gmail.com,Female,accounting,Charles Sturt University
31408615,Courtnay,Socha,courtnay.socha@gmail.com,Male,gender studies,Western Sydney University
43842161,Aigneis,Helfand,aigneis.helfand@gmail.com,Female,gender studies,Charles Sturt University
62663225,Henriette,Kesley,henriette.kesley@gmail.com,Female,politics,Charles Sturt University
43357588,Gusty,Darian,gusty.darian@gmail.com,Male,marketing,Charles Sturt University
75250838,Calla,Oriana,calla.oriana@gmail.com,Male,music,	University of New England
6313835,Ada,Ferrell,ada.ferrell@gmail.com,Male,accounting,Macquarie University
80117842,Joelly,Cavan,joelly.cavan@gmail.com,Female,business law,Western Sydney University
55096467,Ermengarde,Lanita,ermengarde.lanita@gmail.com,Female,bioethics,	University of New England
28828773,Konstance,Delila,konstance.delila@gmail.com,Male,business law,Australian National University
68443989,Maridel,Winnick,maridel.winnick@gmail.com,Male,french studies,University of Technology Sydney
4355545,Eugine,Zamora,eugine.zamora@gmail.com,Female,web development,Australian National University
64957122,Kathy,Astra,kathy.astra@gmail.com,Male,marketing,Macquarie University
99082151,Cristabel,Marsden,cristabel.marsden@gmail.com,Male,biochemistry,Australian National University
13967843,Max,Niccolo,max.niccolo@gmail.com,Female,international studies,La Trobe University
43946036,Christian,Carri,christian.carri@gmail.com,Female,economics,	University of New England
32053561,Roseline,Middleton,roseline.middleton@gmail.com,Male,bioethics,Western Sydney University
62419927,Brietta,Dannye,brietta.dannye@gmail.com,Female,philosophy,University of Wollongong
54941540,Lucille,Matthew,lucille.matthew@gmail.com,Male,marketing,University of Newcastle
44874056,Angela,Fry,angela.fry@gmail.com,Female,finance,University of Technology Sydney
86892621,Isa,Niccolo,isa.niccolo@gmail.com,Male,biochemistry,Western Sydney University
22887164,Lanna,Catie,lanna.catie@gmail.com,Male,french studies,La Trobe University
54124878,Lenna,Christal,lenna.christal@gmail.com,Male,computer science,Australian National University
79603260,Margalo,Tice,margalo.tice@gmail.com,Male,genetics and genomics,La Trobe University
60032801,Tori,Grayce,tori.grayce@gmail.com,Female,physics,Australian National University
92844443,Trixi,Adore,trixi.adore@gmail.com,Female,international studies,Australian National University
18794221,Shaylyn,Kolnick,shaylyn.kolnick@gmail.com,Female,film and screen studies,University of Sydney
45818866,Babita,Gamaliel,babita.gamaliel@gmail.com,Female,mathematics,University of Wollongong
73535655,Chere,Marisa,chere.marisa@gmail.com,Female,accounting,Western Sydney University
63174246,Codie,Andrel,codie.andrel@gmail.com,Female,biochemistry,Charles Sturt University
30427803,Mathilda,Cristi,mathilda.cristi@gmail.com,Female,computer science,University of Sydney
34583203,Corene,Eno,corene.eno@gmail.com,Male,mathematics,University of Wollongong
35826770,Marsiella,Beebe,marsiella.beebe@gmail.com,Female,french studies,University of Sydney
83077138,Vere,Lesley,vere.lesley@gmail.com,Female,history,Charles Sturt University
40246550,Aaren,Toni,aaren.toni@gmail.com,Male,philosophy,University of Wollongong
25909005,Valeda,Vivle,valeda.vivle@gmail.com,Female,business law,	University of New England
86650088,Amalie,Hathaway,amalie.hathaway@gmail.com,Male,philosophy,Australian National University
41994040,Rosene,Willie,rosene.willie@gmail.com,Male,international studies,Charles Sturt University
55000229,Catrina,Grayce,catrina.grayce@gmail.com,Male,gender studies,University of Technology Sydney
88477375,Nita,Wilkinson,nita.wilkinson@gmail.com,Male,business law,Australian National University
12180992,Clo,Giule,clo.giule@gmail.com,Female,philosophy,Macquarie University
15056586,Heddie,Marlie,heddie.marlie@gmail.com,Female,history,	University of New England
91860489,Ursulina,Andrel,ursulina.andrel@gmail.com,Female,computer networks and security,La Trobe University
72518265,Cathie,Llovera,cathie.llovera@gmail.com,Female,film and screen studies,	University of New England
40835141,Sharlene,Elo,sharlene.elo@gmail.com,Male,philosophy,University of Technology Sydney
5828350,Brietta,Arquit,brietta.arquit@gmail.com,Female,computer science,Charles Sturt University
61501117,Dawn,Stover,dawn.stover@gmail.com,Female,software development,	University of New England
4957185,Flo,Turne,flo.turne@gmail.com,Female,film and screen studies,	University of New England
94423928,Winny,Ursulette,winny.ursulette@gmail.com,Female,biochemistry,	University of New England
66594893,Mireielle,O'Carroll,mireielle.o'carroll@gmail.com,Male,french studies,University of Wollongong
70142701,Mariann,Papageno,mariann.papageno@gmail.com,Male,gender studies,University of Technology Sydney
95439072,Darci,Terencio,darci.terencio@gmail.com,Male,biochemistry,University of Technology Sydney
73095585,Elena,Ailyn,elena.ailyn@gmail.com,Male,genetics and genomics,Australian National University
43011771,Xylina,Socha,xylina.socha@gmail.com,Female,german studies,Charles Sturt University
67031617,Audrie,Erminia,audrie.erminia@gmail.com,Male,behavioural studies,University of Newcastle
16269179,Mary,Doig,mary.doig@gmail.com,Female,game design,	University of New England
81446394,Shirlee,Anderea,shirlee.anderea@gmail.com,Female,astrophsics,University of Sydney
61093962,Sophia,Morrill,sophia.morrill@gmail.com,Female,music,Australian National University
73775190,Henriette,Belanger,henriette.belanger@gmail.com,Female,business law,La Trobe University
90579998,Marika,Chandler,marika.chandler@gmail.com,Female,gender studies,University of Newcastle
95122720,Joane,Bonilla,joane.bonilla@gmail.com,Female,computer science,University of Technology Sydney
77679016,Gertrud,Hessler,gertrud.hessler@gmail.com,Male,business information systems,University of Wollongong
43518152,Judy,Sothena,judy.sothena@gmail.com,Female,physics,Western Sydney University
67309764,Annabela,Joni,annabela.joni@gmail.com,Male,history,Australian National University
60249368,Ashlee,Merriott,ashlee.merriott@gmail.com,Female,web development,Macquarie University
14362921,Viviene,Jarib,viviene.jarib@gmail.com,Male,software development,University of Technology Sydney
81271694,Tobe,Justinn,tobe.justinn@gmail.com,Male,game design,University of Technology Sydney
1790152,Carilyn,Artie,carilyn.artie@gmail.com,Female,genetics and genomics,	University of New England
38073331,Raquela,Tamsky,raquela.tamsky@gmail.com,Female,astrophsics,Western Sydney University
28427041,Phedra,Carlson,phedra.carlson@gmail.com,Male,ecometrics,La Trobe University
79521403,Barbara,Chrystel,barbara.chrystel@gmail.com,Female,astrophsics,	University of New England
61596592,Shel,Morrill,shel.morrill@gmail.com,Male,physics,University of Sydney
4943466,Gloria,Virgin,gloria.virgin@gmail.com,Female,business information systems,University of Sydney
76457600,Charmaine,Odysseus,charmaine.odysseus@gmail.com,Female,business information systems,University of Sydney
37403369,Annecorinne,Kaja,annecorinne.kaja@gmail.com,Female,web development,University of Technology Sydney
3776898,Nanete,Greyson,nanete.greyson@gmail.com,Female,computer networks and security,Western Sydney University
49697014,Almeta,Gert,almeta.gert@gmail.com,Male,ecometrics,Macquarie University
6169381,Shaine,Hunfredo,shaine.hunfredo@gmail.com,Male,computer networks and security,Macquarie University
12927747,Alyssa,Anastatius,alyssa.anastatius@gmail.com,Male,software development,	University of New England
43523496,Brana,Yerkovich,brana.yerkovich@gmail.com,Female,genetics and genomics,Australian National University
79333065,Gwenneth,Tiffa,gwenneth.tiffa@gmail.com,Female,ecometrics,University of Newcastle
86673373,Fanny,Fink,fanny.fink@gmail.com,Male,data science,University of Technology Sydney
65793664,Berget,Read,berget.read@gmail.com,Male,accounting,Australian National University
34565942,Shannah,Stephie,shannah.stephie@gmail.com,Female,business law,University of Technology Sydney
22720711,Clementine,Socha,clementine.socha@gmail.com,Male,german studies,Western Sydney University
82893125,Heddie,Oriana,heddie.oriana@gmail.com,Female,film and screen studies,Macquarie University
97255449,Theodora,Vharat,theodora.vharat@gmail.com,Female,economics,Charles Sturt University
78754447,Andeee,Laverne,andeee.laverne@gmail.com,Male,finance and economics,Australian National University
96075886,Tracey,Montgomery,tracey.montgomery@gmail.com,Female,game design,University of Technology Sydney
79058188,Marcelline,Felecia,marcelline.felecia@gmail.com,Male,game design,University of Wollongong
52717557,Stephanie,Brodench,stephanie.brodench@gmail.com,Male,philosophy,La Trobe University
44728405,Henriette,Alwin,henriette.alwin@gmail.com,Male,behavioural studies,University of Newcastle
119110,Mildrid,Tatianas,mildrid.tatianas@gmail.com,Male,software development,University of Newcastle
29352601,Maridel,Connelly,maridel.connelly@gmail.com,Male,marketing,University of Sydney
19121377,Alyssa,Melony,alyssa.melony@gmail.com,Female,german studies,University of Sydney
29577510,Carlie,Malvino,carlie.malvino@gmail.com,Female,computer science,University of Newcastle
68660461,Andree,Lenny,andree.lenny@gmail.com,Male,philosophy,Macquarie University
35305671,Collen,Boehike,collen.boehike@gmail.com,Female,bioethics,University of Sydney
44374053,Chrystel,Silvan,chrystel.silvan@gmail.com,Female,physics,Charles Sturt University
51899362,Rubie,Payson,rubie.payson@gmail.com,Male,computer science,	University of New England
55470562,Nicoli,Claudine,nicoli.claudine@gmail.com,Female,web development,University of Sydney
64345402,Shaylyn,Larochelle,shaylyn.larochelle@gmail.com,Male,genetics and genomics,Macquarie University
54144789,Codie,Masao,codie.masao@gmail.com,Male,game design,Australian National University
67799592,Doralynne,Ashely,doralynne.ashely@gmail.com,Male,music,University of Wollongong
72243597,Pearline,Gower,pearline.gower@gmail.com,Female,accounting,Western Sydney University
30440520,Agnese,Brittani,agnese.brittani@gmail.com,Male,genetics and genomics,	University of New England
63354037,Blake,Christine,blake.christine@gmail.com,Female,economics,Charles Sturt University
91710283,Dode,Center,dode.center@gmail.com,Male,software development,University of Newcastle
69349492,Carree,Strephon,carree.strephon@gmail.com,Female,ecometrics,Western Sydney University
97403979,Tressa,Brian,tressa.brian@gmail.com,Male,business analytics and statistics,La Trobe University
88020118,Jsandye,Wenoa,jsandye.wenoa@gmail.com,Female,film and screen studies,University of Technology Sydney
69330265,Orsola,Concha,orsola.concha@gmail.com,Female,philosophy,University of Technology Sydney
30956409,Neila,Brunell,neila.brunell@gmail.com,Male,mathematics,Western Sydney University
5302749,Beatriz,Diann,beatriz.diann@gmail.com,Female,german studies,Macquarie University
4292740,Talya,Elbertina,talya.elbertina@gmail.com,Male,german studies,University of Sydney
62756133,Calla,Euridice,calla.euridice@gmail.com,Female,accounting,Western Sydney University
82604784,Bee,Bach,bee.bach@gmail.com,Female,astrophsics,	University of New England
63338995,Sibella,Winnick,sibella.winnick@gmail.com,Female,computer networks and security,University of Sydney
17442971,Lonnie,Isidore,lonnie.isidore@gmail.com,Male,biochemistry,Western Sydney University
39228313,Oralee,Tyson,oralee.tyson@gmail.com,Male,genetics and genomics,University of Technology Sydney
13278765,Paule,Raffo,paule.raffo@gmail.com,Male,genetics and genomics,Charles Sturt University
13445827,Nerta,Sandye,nerta.sandye@gmail.com,Female,politics,Western Sydney University
29658661,Priscilla,Annabella,priscilla.annabella@gmail.com,Female,film and screen studies,University of Wollongong
50855088,Emilia,Prober,emilia.prober@gmail.com,Male,business information systems,	University of New England
14424070,Demetris,Deny,demetris.deny@gmail.com,Male,business analytics and statistics,University of Sydney
35205222,Thalia,Herrera,thalia.herrera@gmail.com,Female,marketing,Western Sydney University
92197307,Nyssa,Hourigan,nyssa.hourigan@gmail.com,Female,data science,University of Sydney
73752792,Hyacinthe,Tayib,hyacinthe.tayib@gmail.com,Female,finance and economics,Charles Sturt University
56783270,Clo,Barrus,clo.barrus@gmail.com,Male,biochemistry,University of Sydney
79559952,Charmaine,Orelee,charmaine.orelee@gmail.com,Male,web development,	University of New England
77024476,Gratia,Weinreb,gratia.weinreb@gmail.com,Male,business analytics and statistics,University of Sydney
55339749,Laurene,Willie,laurene.willie@gmail.com,Female,business information systems,Western Sydney University
33575267,Larine,Toffic,larine.toffic@gmail.com,Male,web development,Australian National University
3726078,Ardys,Imelida,ardys.imelida@gmail.com,Female,data science,University of Sydney
42450826,Natka,Whiffen,natka.whiffen@gmail.com,Male,software development,University of Wollongong
91456366,Nadine,Kesley,nadine.kesley@gmail.com,Female,politics,Western Sydney University
81897377,Viki,Fiester,viki.fiester@gmail.com,Male,behavioural studies,Macquarie University
9926988,Susan,Lea,susan.lea@gmail.com,Female,biochemistry,University of Newcastle
83052217,Marsiella,Bashemeth,marsiella.bashemeth@gmail.com,Female,ecometrics,	University of New England
83843930,Nelle,Brady,nelle.brady@gmail.com,Female,chemistry,University of Sydney
31871803,Dale,Durante,dale.durante@gmail.com,Male,bioethics,University of Technology Sydney
95883589,Ivett,Hepsibah,ivett.hepsibah@gmail.com,Male,gender studies,University of Sydney
80120460,Lonnie,Arathorn,lonnie.arathorn@gmail.com,Male,french studies,La Trobe University
66681117,Ethel,Kare,ethel.kare@gmail.com,Female,game design,La Trobe University
76087659,Tilly,Briney,tilly.briney@gmail.com,Male,german studies,Macquarie University
5476082,Tierney,Oscar,tierney.oscar@gmail.com,Female,french studies,Western Sydney University
55789593,Allyce,Ortrude,allyce.ortrude@gmail.com,Female,politics,Australian National University
73953475,Dorice,Franza,dorice.franza@gmail.com,Male,data science,University of Wollongong
40401616,Sharai,Barrus,sharai.barrus@gmail.com,Female,music,University of Newcastle
81394821,Vinita,August,vinita.august@gmail.com,Male,chemistry,University of Sydney
48973360,Luci,Vivle,luci.vivle@gmail.com,Female,genetics and genomics,University of Technology Sydney
11692595,Kaia,Haldas,kaia.haldas@gmail.com,Female,physics,University of Sydney
24745183,Valeda,Craggie,valeda.craggie@gmail.com,Female,business law,La Trobe University
6204202,Aaren,Brodench,aaren.brodench@gmail.com,Female,german studies,Western Sydney University
79037143,Gabriellia,Xerxes,gabriellia.xerxes@gmail.com,Female,finance,La Trobe University
68765285,Eolanda,Rolf,eolanda.rolf@gmail.com,Male,behavioural studies,Macquarie University
13247515,Sherrie,Klotz,sherrie.klotz@gmail.com,Male,biochemistry,University of Technology Sydney
38709904,Dale,Noam,dale.noam@gmail.com,Female,business analytics and statistics,	University of New England
44254914,Ingrid,Ruvolo,ingrid.ruvolo@gmail.com,Female,bioethics,La Trobe University
66357762,Ashlee,Maisey,ashlee.maisey@gmail.com,Female,data science,Macquarie University
74415127,Krystle,Vastah,krystle.vastah@gmail.com,Male,international studies,University of Technology Sydney
15194044,Margalo,Moseley,margalo.moseley@gmail.com,Female,behavioural studies,Australian National University
3872500,Alyssa,Maisey,alyssa.maisey@gmail.com,Male,web development,Australian National University
81586148,Jaime,Kendrick,jaime.kendrick@gmail.com,Female,french studies,	University of New England
9615916,Danny,Oscar,danny.oscar@gmail.com,Male,behavioural studies,Macquarie University
95524303,Elbertina,Quinn,elbertina.quinn@gmail.com,Female,physics,Macquarie University
82931060,Brianna,Selway,brianna.selway@gmail.com,Male,international studies,Charles Sturt University
1838440,Alie,Ezar,alie.ezar@gmail.com,Male,mathematics,University of Newcastle
46287558,Cherilyn,Teryn,cherilyn.teryn@gmail.com,Male,computer science,	University of New England
76955224,Genovera,Tybald,genovera.tybald@gmail.com,Female,accounting,La Trobe University
77083506,Mureil,Garbe,mureil.garbe@gmail.com,Male,history,Macquarie University
83796335,Modestia,Maribeth,modestia.maribeth@gmail.com,Male,business information systems,University of Wollongong
76590112,Jorry,Elsinore,jorry.elsinore@gmail.com,Female,computer networks and security,Charles Sturt University
13269223,Queenie,Silvan,queenie.silvan@gmail.com,Female,data science,University of Newcastle
73258055,Christal,Talia,christal.talia@gmail.com,Female,computer networks and security,Macquarie University
95038565,Roz,Hanshaw,roz.hanshaw@gmail.com,Female,german studies,University of Sydney
54316031,Corry,Sheedy,corry.sheedy@gmail.com,Female,film and screen studies,Western Sydney University
69068018,Gisela,Ophelia,gisela.ophelia@gmail.com,Male,data science,University of Technology Sydney
53218096,Jacquetta,Ortrude,jacquetta.ortrude@gmail.com,Female,bioethics,University of Newcastle
41759480,Shaylyn,Hepsibah,shaylyn.hepsibah@gmail.com,Female,finance and economics,University of Sydney
90713297,Julieta,Klotz,julieta.klotz@gmail.com,Male,genetics and genomics,	University of New England
80612300,Jere,Durante,jere.durante@gmail.com,Female,web development,University of Wollongong
33333061,Donetta,Palocz,donetta.palocz@gmail.com,Female,computer science,Macquarie University
42090823,Christal,Pillsbury,christal.pillsbury@gmail.com,Female,genetics and genomics,	University of New England
54254006,Maurene,Meter,maurene.meter@gmail.com,Male,marketing,Charles Sturt University
90194819,Mathilda,Vivle,mathilda.vivle@gmail.com,Female,finance,University of Technology Sydney
30209714,Livvyy,Middleton,livvyy.middleton@gmail.com,Female,computer science,Charles Sturt University
8270996,Cyb,Allina,cyb.allina@gmail.com,Male,software development,Charles Sturt University
35072200,Cordi,Fontana,cordi.fontana@gmail.com,Female,business analytics and statistics,University of Newcastle
85142688,Maud,Roscoe,maud.roscoe@gmail.com,Female,business analytics and statistics,University of Technology Sydney
8192356,Olwen,Moina,olwen.moina@gmail.com,Female,german studies,University of Technology Sydney
12498252,Danny,Geffner,danny.geffner@gmail.com,Male,game design,Macquarie University
94675803,Clary,Astra,clary.astra@gmail.com,Male,software development,Macquarie University
85054090,Quintina,Lanita,quintina.lanita@gmail.com,Male,business law,University of Newcastle
17691101,Gisela,Donoghue,gisela.donoghue@gmail.com,Male,finance,Western Sydney University
89462478,Carly,McClimans,carly.mcclimans@gmail.com,Female,software development,Macquarie University
30152263,Nataline,Gunn,nataline.gunn@gmail.com,Female,finance,	University of New England
96285108,Maridel,Nisbet,maridel.nisbet@gmail.com,Male,marketing,Western Sydney University
62529408,Jaclyn,Kevon,jaclyn.kevon@gmail.com,Female,economics,University of Wollongong
76227241,Alex,Mott,alex.mott@gmail.com,Female,bioethics,University of Wollongong
73904508,Jacenta,Lalitta,jacenta.lalitta@gmail.com,Male,software development,University of Newcastle
90934451,Netty,Robertson,netty.robertson@gmail.com,Female,international studies,La Trobe University
60074146,Juliane,Edison,juliane.edison@gmail.com,Female,philosophy,Western Sydney University
45685123,Nananne,Winnick,nananne.winnick@gmail.com,Male,business information systems,University of Sydney
41363736,Marnia,Drus,marnia.drus@gmail.com,Male,film and screen studies,Charles Sturt University
40558370,Jillayne,Yorick,jillayne.yorick@gmail.com,Male,finance,Australian National University
79152306,Ebonee,Madelene,ebonee.madelene@gmail.com,Female,business law,Macquarie University
93046336,Liana,Weitman,liana.weitman@gmail.com,Male,behavioural studies,	University of New England
48942333,Ayn,Corrine,ayn.corrine@gmail.com,Male,web development,Australian National University
90094210,Jolyn,Letsou,jolyn.letsou@gmail.com,Male,computer networks and security,Macquarie University
96570860,Nessie,Constancy,nessie.constancy@gmail.com,Male,astrophsics,Macquarie University
56301051,Marsiella,Halsey,marsiella.halsey@gmail.com,Male,computer science,Australian National University
42140295,Louella,Georgy,louella.georgy@gmail.com,Female,international studies,	University of New England
6241123,Lelah,Cloris,lelah.cloris@gmail.com,Male,computer networks and security,	University of New England
52450991,Mignon,Lilas,mignon.lilas@gmail.com,Male,business information systems,University of Sydney
42623111,Ericka,Grobe,ericka.grobe@gmail.com,Male,physics,Macquarie University
13362743,Adelle,Horan,adelle.horan@gmail.com,Female,finance,Western Sydney University
12939295,Genevra,Gale,genevra.gale@gmail.com,Male,marketing,La Trobe University
74798126,Jean,Elephus,jean.elephus@gmail.com,Female,economics,	University of New England
66478129,Judy,Yuille,judy.yuille@gmail.com,Male,biochemistry,Macquarie University
10399782,Teddie,Maxi,teddie.maxi@gmail.com,Male,finance and economics,	University of New England
88024472,Christal,Santoro,christal.santoro@gmail.com,Male,chemistry,University of Wollongong
23801911,Carree,Herrera,carree.herrera@gmail.com,Female,web development,University of Wollongong
30597584,Ursulina,Bennie,ursulina.bennie@gmail.com,Male,web development,Macquarie University
34789196,Rozele,Wolfgram,rozele.wolfgram@gmail.com,Male,music,University of Wollongong
23990014,Zia,Stephie,zia.stephie@gmail.com,Male,politics,University of Wollongong
89350778,Cassandra,Kravits,cassandra.kravits@gmail.com,Female,biochemistry,Western Sydney University
9801456,Tonia,Lissi,tonia.lissi@gmail.com,Female,finance,Macquarie University
41722773,Layla,Carbo,layla.carbo@gmail.com,Female,accounting,University of Newcastle
9260028,Aubrie,Huggins,aubrie.huggins@gmail.com,Female,french studies,Western Sydney University
65953613,Ada,Baptlsta,ada.baptlsta@gmail.com,Male,gender studies,Macquarie University
64707168,Justinn,Harned,justinn.harned@gmail.com,Male,business analytics and statistics,Charles Sturt University
6914591,Jere,Moina,jere.moina@gmail.com,Female,genetics and genomics,La Trobe University
16790013,Lita,Friede,lita.friede@gmail.com,Female,history,La Trobe University
32208481,Leanna,Ade,leanna.ade@gmail.com,Male,bioethics,	University of New England
30490737,Helena,Loeb,helena.loeb@gmail.com,Male,behavioural studies,University of Newcastle
12015934,Annaliese,Alcott,annaliese.alcott@gmail.com,Male,marketing,University of Technology Sydney
35064626,Heida,Gower,heida.gower@gmail.com,Male,software development,University of Wollongong
29154923,Lilith,Cassius,lilith.cassius@gmail.com,Female,chemistry,University of Technology Sydney
10983974,Mady,Bettine,mady.bettine@gmail.com,Male,business analytics and statistics,University of Newcastle
88397244,Noelle,Socha,noelle.socha@gmail.com,Female,german studies,University of Technology Sydney
880005,Melisent,Yerkovich,melisent.yerkovich@gmail.com,Female,ecometrics,La Trobe University
5853587,Dolli,Keily,dolli.keily@gmail.com,Male,international studies,Charles Sturt University
24544075,Kellen,Jacqui,kellen.jacqui@gmail.com,Male,politics,Macquarie University
52793758,Brooks,Corabella,brooks.corabella@gmail.com,Male,business information systems,	University of New England
67075029,Madelle,Kussell,madelle.kussell@gmail.com,Male,game design,University of Sydney
94636175,Ana,Ball,ana.ball@gmail.com,Male,web development,	University of New England
56116733,Tani,Ackerley,tani.ackerley@gmail.com,Female,film and screen studies,La Trobe University
93763737,Doro,Sisile,doro.sisile@gmail.com,Female,computer science,University of Sydney
64939896,Georgetta,Daegal,georgetta.daegal@gmail.com,Male,software development,Western Sydney University
67526753,Lynea,Bebe,lynea.bebe@gmail.com,Female,french studies,La Trobe University
25450599,Lisette,Libna,lisette.libna@gmail.com,Male,politics,Western Sydney University
345846,Gilligan,Syd,gilligan.syd@gmail.com,Female,economics,Macquarie University
49935447,Imojean,Mich,imojean.mich@gmail.com,Male,philosophy,Western Sydney University
48820895,Judy,Marijo,judy.marijo@gmail.com,Male,finance,La Trobe University
98107193,Aryn,Rurik,aryn.rurik@gmail.com,Female,music,University of Newcastle
70447120,Pierette,Melan,pierette.melan@gmail.com,Female,business analytics and statistics,University of Wollongong
13961644,Sashenka,Demitria,sashenka.demitria@gmail.com,Female,marketing,University of Wollongong
95460030,Carolina,Odell,carolina.odell@gmail.com,Female,biochemistry,University of Sydney
78630683,Ardenia,Cutlerr,ardenia.cutlerr@gmail.com,Male,gender studies,University of Sydney
52035209,Moyna,Jena,moyna.jena@gmail.com,Male,gender studies,Macquarie University
59874795,Kate,Damarra,kate.damarra@gmail.com,Male,genetics and genomics,University of Technology Sydney
11769474,Elie,Barbey,elie.barbey@gmail.com,Female,film and screen studies,University of Sydney
28875637,Roxane,Bonilla,roxane.bonilla@gmail.com,Male,accounting,Australian National University
693516,Caritta,Ephrem,caritta.ephrem@gmail.com,Male,bioethics,Macquarie University
25593420,Vanessa,Belldas,vanessa.belldas@gmail.com,Female,music,Charles Sturt University
29913674,Maud,Dituri,maud.dituri@gmail.com,Female,biochemistry,Western Sydney University
5949890,Kamilah,Colbert,kamilah.colbert@gmail.com,Male,business information systems,	University of New England
90212979,Meriel,Raychel,meriel.raychel@gmail.com,Male,software development,La Trobe University
66523174,Jillayne,Warthman,jillayne.warthman@gmail.com,Male,web development,Australian National University
92965309,Dennie,Aida,dennie.aida@gmail.com,Female,philosophy,University of Wollongong
27873310,Starla,Neva,starla.neva@gmail.com,Female,history,University of Sydney
23242647,Jessamyn,Cecile,jessamyn.cecile@gmail.com,Female,history,University of Wollongong
45610166,Natka,Schroth,natka.schroth@gmail.com,Male,behavioural studies,Macquarie University
18220762,Tori,Hourigan,tori.hourigan@gmail.com,Male,accounting,University of Sydney
35728589,Briney,Noman,briney.noman@gmail.com,Male,behavioural studies,Western Sydney University
10291771,Gianina,Gino,gianina.gino@gmail.com,Male,politics,Western Sydney University
31404713,Lanna,Buttaro,lanna.buttaro@gmail.com,Female,finance,University of Newcastle
73164397,Harmonia,Emerson,harmonia.emerson@gmail.com,Female,economics,University of Wollongong
61113836,Ernesta,Felecia,ernesta.felecia@gmail.com,Female,ecometrics,University of Technology Sydney
67860562,Winny,Burch,winny.burch@gmail.com,Female,game design,Australian National University
63325400,Sissy,Allare,sissy.allare@gmail.com,Female,politics,Australian National University
90062507,Corina,Ambrosia,corina.ambrosia@gmail.com,Female,chemistry,Charles Sturt University
99684447,Stephanie,Marden,stephanie.marden@gmail.com,Female,computer science,University of Technology Sydney
52302523,Jenda,Nickola,jenda.nickola@gmail.com,Male,film and screen studies,	University of New England
85233678,Malina,Tippets,malina.tippets@gmail.com,Female,international studies,University of Sydney
51438783,Fina,Persse,fina.persse@gmail.com,Female,mathematics,Western Sydney University
12450048,Gabi,Bonilla,gabi.bonilla@gmail.com,Male,finance,University of Wollongong
55200105,Amara,Edee,amara.edee@gmail.com,Male,software development,University of Sydney
32840297,Annaliese,Melleta,annaliese.melleta@gmail.com,Female,computer science,University of Sydney
20271453,Maryellen,Warthman,maryellen.warthman@gmail.com,Male,finance,	University of New England
17748946,Jacquetta,Madox,jacquetta.madox@gmail.com,Male,biochemistry,University of Sydney
67730367,Catrina,Kristi,catrina.kristi@gmail.com,Male,politics,Charles Sturt University
2266538,Dania,Socha,dania.socha@gmail.com,Female,genetics and genomics,La Trobe University
74361389,Jan,Buttaro,jan.buttaro@gmail.com,Male,ecometrics,Western Sydney University
24009585,Angela,Dawkins,angela.dawkins@gmail.com,Male,biochemistry,University of Wollongong
44181144,Etta,Dearborn,etta.dearborn@gmail.com,Female,business law,	University of New England
32378254,Sadie,Shaver,sadie.shaver@gmail.com,Male,international studies,La Trobe University
7135665,Celestyna,Sancho,celestyna.sancho@gmail.com,Female,chemistry,University of Technology Sydney
71201344,Joy,Schenck,joy.schenck@gmail.com,Male,game design,University of Newcastle
9030427,Rozele,Poppy,rozele.poppy@gmail.com,Female,web development,Western Sydney University
71455360,Danika,Japeth,danika.japeth@gmail.com,Female,film and screen studies,Australian National University
16053688,Yolane,Jerold,yolane.jerold@gmail.com,Female,marketing,Western Sydney University
33604664,Ardenia,Jary,ardenia.jary@gmail.com,Female,business analytics and statistics,University of Technology Sydney
22670890,Adelle,Baptlsta,adelle.baptlsta@gmail.com,Male,bioethics,University of Technology Sydney
94219901,Elka,Buckler,elka.buckler@gmail.com,Female,computer networks and security,Charles Sturt University
83315868,Dari,Telfer,dari.telfer@gmail.com,Female,genetics and genomics,University of Technology Sydney
20422512,Ebonee,Shirberg,ebonee.shirberg@gmail.com,Male,politics,University of Technology Sydney
78571231,Nonnah,Denis,nonnah.denis@gmail.com,Female,computer networks and security,Charles Sturt University
91673389,Lilith,Halla,lilith.halla@gmail.com,Male,french studies,La Trobe University
9693044,Gerianna,Pond,gerianna.pond@gmail.com,Male,software development,Charles Sturt University
71138307,Kassey,Ammann,kassey.ammann@gmail.com,Female,web development,Australian National University
99290724,Dotty,Amadas,dotty.amadas@gmail.com,Male,philosophy,University of Newcastle
92881135,Cam,Stuart,cam.stuart@gmail.com,Male,behavioural studies,University of Newcastle
36629211,Alyssa,Radu,alyssa.radu@gmail.com,Male,gender studies,University of Newcastle
46274757,Doro,Vittoria,doro.vittoria@gmail.com,Male,german studies,Macquarie University
15048075,Libbie,Delacourt,libbie.delacourt@gmail.com,Female,genetics and genomics,Charles Sturt University
21887619,Olivette,Means,olivette.means@gmail.com,Male,history,	University of New England
60393351,Anthia,Aldric,anthia.aldric@gmail.com,Female,german studies,La Trobe University
88178968,Lulita,Milson,lulita.milson@gmail.com,Female,economics,University of Technology Sydney
31035058,Katleen,Hertzfeld,katleen.hertzfeld@gmail.com,Female,german studies,University of Technology Sydney
56407677,Mathilda,Rogerio,mathilda.rogerio@gmail.com,Female,international studies,La Trobe University
32642940,Hope,Anyah,hope.anyah@gmail.com,Male,music,Australian National University
